id,pname,gender,fname,canonical_fname,oname,born_on_year,begin_on_year,begin_on_month,begin_on_day,end_on_year,end_on_month,end_on_day,nationality
7180,M. Labache,-1,Secretary General,Secretary General,International Federation of Associations of Inventors and Industrial Artists,,1936,,,,,,
7182,Ch. Maurain,-1,President,President,International Commission on Terrestrial Magnetism and Atmospheric Electricity,,1936,,,,,,
7183,Dr. G. van Dijk,-1,Secretary,Secretary,International Commission on Terrestrial Magnetism and Atmospheric Electricity,,1936,,,,,,
7184,V. E. H. Sanceau,-1,Secretary,Secretary,Central Bureau for the International Map of the World on the Scale of One in a Million,,1936,,,,,,
7185,Pierre Genty,0,Chairman,President,"International Technical Committee on Masonry, Reinforced Concrete and Foundation Work in Modern Building",,1929,,,1936,,,
7186,E. Bertin,-1,Treasurer,Treasurer,"International Technical Committee on Masonry, Reinforced Concrete and Foundation Work in Modern Building",,1929,,,1938,,,
7187,Dr. Robert Faillie,0,Rapporteur,Member,"International Technical Committee on Masonry, Reinforced Concrete and Foundation Work in Modern Building",,1929,,,1938,,,
7188,F. Cellerier,-1,Member,Member,"International Technical Committee on Masonry, Reinforced Concrete and Foundation Work in Modern Building",,1929,,,1938,,,
7189,Comte Trutie de Varreux,0,Member,Member,"International Technical Committee on Masonry, Reinforced Concrete and Foundation Work in Modern Building",,1929,,,1938,,,
7189,Comte Trutie de Varreux,0,Vice President,Vice President,International House Property Union,,1936,,,,,,
7190,J. Malherbaud,-1,Member,Member,"International Technical Committee on Masonry, Reinforced Concrete and Foundation Work in Modern Building",,1929,,,1938,,,
7191,A. Lafond,-1,Member,Member,"International Technical Committee on Masonry, Reinforced Concrete and Foundation Work in Modern Building",,1929,,,1938,,,
7192,André Berard,0,Member,Member,"International Technical Committee on Masonry, Reinforced Concrete and Foundation Work in Modern Building",,1929,,,1938,,,
7193,Jean Berard,0,Member,Member,"International Technical Committee on Masonry, Reinforced Concrete and Foundation Work in Modern Building",,1929,,,1936,,,
7194,Henri Marcel Magne,0,Member,Member,"International Technical Committee on Masonry, Reinforced Concrete and Foundation Work in Modern Building",,1929,,,1938,,,
7195,G. Grossemy,-1,Member,Member,"International Technical Committee on Masonry, Reinforced Concrete and Foundation Work in Modern Building",,1929,,,1938,,,
7196,Marcel Le Roy,0,Member of a Committee,Member of a Committee,International Metapsychical Institute,,1936,,,,,,
7197,Dupré,-1,Member of a Committee,Member of a Committee,International Metapsychical Institute,,1936,,,,,,
7198,Dr. G. Maingot,-1,Member of a Committee,Member of a Committee,International Metapsychical Institute,,1936,,,,,,
7199,Dr. F. Moutier,-1,Member of a Committee,Member of a Committee,International Metapsychical Institute,,1936,,,,,,
7200,Dr. J. Vinckon,-1,Member of a Committee,Member of a Committee,International Metapsychical Institute,,1936,,,,,,
7201,Dr. Warcollier,-1,Member of a Committee,Member of a Committee,International Metapsychical Institute,,1936,,,,,,
7202,Prof. M. Sauerlandt,-1,President,President,International Association of Museum Officials,,1929,,,1936,,,
7203,Dr. K. Hüseler,-1,Secretary,Secretary,International Association of Museum Officials,,1929,,,1936,,,
7204,Defamo,0,Member of a Committee,Member of a Committee,International Society for Contemporary Music,,1935,,,1937,,,
7205,Koffler,0,Member of a Committee,Member of a Committee,International Society for Contemporary Music,,1935,,,1937,,,
7206,Talich,0,Member of a Committee,Member of a Committee,International Society for Contemporary Music,,1935,,,1937,,,
7207,Dr. Knud Jeppesen,0,Editor,Editor,International Society of Musicology,,1936,,,1938,,,
7208,Th. Speiser Riggenbach,0,Treasurer,Treasurer,International Society of Musicology,,1929,,,1938,,,
7209,L. Waagen,-1,President,President,International Oil Union (Society for Science and Practice of Discovery of Oil-working),,1936,,,,,,
7210,L. Tiuka,-1,Vice President,Vice President,International Oil Union (Society for Science and Practice of Discovery of Oil-working),,1936,,,,,,
7211,Prof. W. Schulz,-1,Vice President,Vice President,International Oil Union (Society for Science and Practice of Discovery of Oil-working),,1936,,,,,,
7212,Prof. Z. v. Bielski,-1,Vice President,Vice President,International Oil Union (Society for Science and Practice of Discovery of Oil-working),,1936,,,,,,
7213,C. Osiceanu,-1,Vice President,Vice President,International Oil Union (Society for Science and Practice of Discovery of Oil-working),,1936,,,,,,
7214,Benno Hempel,0,Secretary,Secretary,International Oil Union (Society for Science and Practice of Discovery of Oil-working),,1936,,,,,,
7215,H. G. Wells,-1,President,President,"The P.E.N., An International Association of Writters",,1936,,,1938,,,
7216,L. P. Clerc,-1,General Secretary,Secretary General,Permanent Commission of International Photographic Congresses,,1936,,,,,,
7217,H. Lehmann,,Chairman,President,International Commission of Popular Arts ,,1929,,,1936,,,German
7218,Haberlandt,0,Member,Member,International Commission of Popular Arts ,,1929,,,1936,,,Austrian
7219,G. Julien,0,Member,Member,International Commission of Popular Arts ,,1929,,,,,,French
7220,Kouba,0,Member,Member,International Commission of Popular Arts ,,1929,,,1936,,,
7221,Prof. Emilio Bodrero,0,President,President,International Commission of Popular Arts ,1874,1936,,,,,,
7221,Prof. Emilio Bodrero,0,League of Nations General Assembly Delegate,Representative,LoN General Assembly: Twelfth Ordinary Session of the Assembly,1874,,,,,,,
7222,A. Marinus,-1,Vice President,Vice President,International Commission of Popular Arts ,,1936,,,,,,
7223,C. Baudoin de Courtenay-Jedrzejewicz,1,Member,Member,International Commission of Popular Arts ,,1936,,,,,,
7225,Earl  of Derby,0,President of the Bureau,President,World Power Conference,,1924,,,1930,,,
7226,Dr. Oskar von Miller,0,President of the Bureau,President,World Power Conference,,1930,,,1936,,,
7227,C. H. Gray,-1,Secretary,Secretary,World Power Conference,,1936,,,,,,
7228,Prof. Arsonval,-1,Member of a Committee,Member of a Committee,Permanent International Committee for Psychical Research Congresses,,1936,,,,,,
7229,Prof. H. S. Langfeld,-1,Adjoint Secretary,Secretary,International Psychological Congress,,1936,,,,,,
7230,G. Götzinger,-1,President,President,International Association for the Study of the Quaternary Era in Europe,,1936,,,,,,
7232,O. Ampferer,-1,Vice President,Vice President,International Association for the Study of the Quaternary Era in Europe,,1936,,,,,,
7233,H. Gams,-1,General Secretary,Secretary General,International Association for the Study of the Quaternary Era in Europe,,1936,,,,,,
7233,H. Gams,-1,Member of a Bureau,Member,International Union for Biological Sciences,,1938,,,,,,
7234,M. Witrofsky,-1,Treasurer,Treasurer,International Association for the Study of the Quaternary Era in Europe,,1936,,,,,,
7235,Maurice Piettre,0,Director,Director,International Institute of Refrigeration,,1936,,,,,,
7239,W. Nellemose,-1,Administrative Secretary,Secretary,International Council for the Exploration of the Sea,,1936,,,,,,
7240,Prof. Ch. Ellwood,-1,President,President,International Institute of Sociology. International Federation of Societies and Institutes of Sociology,,1936,,,1937,,,
7241,Prof. R. Aller,-1,Vice President,Vice President,International Institute of Sociology. International Federation of Societies and Institutes of Sociology,,1936,,,1937,,,
7242,Gusti,-1,Vice President,Vice President,International Institute of Sociology. International Federation of Societies and Institutes of Sociology,,1936,,,1937,,,
7243,Prof. P. Sorokin,-1,Vice President,Vice President,International Institute of Sociology. International Federation of Societies and Institutes of Sociology,,1936,,,1937,,,
7243,Prof. P. Sorokin,-1,President,President,International Institute of Sociology. International Federation of Societies and Institutes of Sociology,,1937,,,,,,
7244,Prof. Dekany,-1,Vice President,Vice President,International Institute of Sociology. International Federation of Societies and Institutes of Sociology,,1936,,,1937,,,
7246,Vallaux,-1,Vice President,Vice President,International Institute of Sociology. International Federation of Societies and Institutes of Sociology,,1936,,,1937,,,
7248,Znaniecki,-1,Vice President,Vice President,International Institute of Sociology. International Federation of Societies and Institutes of Sociology,,1936,,,1937,,,
7249,Prof. Lasbax,-1,Censor,Censor,International Institute of Sociology. International Federation of Societies and Institutes of Sociology,,1936,,,,,,
7250,Prof. Asmara,-1,President,President,International Spiritualists' Federation,,1936,,,,,,
7251,Hubert Forestier,0,Vice President,Vice President,International Spiritualists' Federation,,1936,,,,,,
7251,Hubert Forestier,0,Assistant Secretary,Secretary,International Bureau of Catholic Journalists,,1938,,,,,,
7251,Hubert Forestier,0,Member of a Council,Member of a Committee,International Bureau of Catholic Journalists,,1938,,,,,,
7252,Jean Rivière,0,Secretary General,Secretary General,International Spiritualists' Federation,,1936,,,1938,,,
7253,Antoinette Pauchard,1,Treasurer,Treasurer,International Spiritualists' Federation,,1936,,,,,,
7254,J. Lhomme,-1,Counsellor,Counsellor,International Spiritualists' Federation,,1936,,,,,,
7255,Prof. F. Swarts,0,Member,Member,International Bureau for Physico-Chemical Standards,,1936,,,,,,
7256,F. Zahn,-1,President,President,International Statistical Institute,,1936,,,1938,,,
7257,M. Huber,-1,Vice President,Vice President,International Statistical Institute,,1936,,,,,,
7258,A. Julin,-1,Vice President,Vice President,International Statistical Institute,,1936,,,1938,,,
7258,A. Julin,-1,President,President,International Statistical Institute,,1938,,,,,,
7259,F. Savorgnan,-1,Vice President,Vice President,International Statistical Institute,,1936,,,,,,
7260,A. L. Bowley,-1,Treasurer,Treasurer,International Statistical Institute,,1936,,,1938,,,
7261,N. L. van Buttingha Wichers,-1,Vice Director,Vice President,International Statistical Institute,,1936,,,,,,
7262,Henri Berr,0,Founder,Founder,International Centre for Synthesis,,,,,,,,
7264,Jules Jeanneney,0,President,President,International Centre for Synthesis,,1936,,,,,,
7265,Albert Lebrun,0,Honorary President,President,International Centre for Synthesis,,1936,,,,,,
7265,Albert Lebrun,0,League of Nations General Assembly Delegate,Representative,LoN General Assembly: Fourth Ordinary Session of the Assembly,,,,,,,,
7266,Lucien Febvre,0,Director,Director,International Centre for Synthesis,,1936,,,1938,,,
7267,Prof. Paul Langevin,0,Director,Director,International Centre for Synthesis,,1936,,,1938,,,French
7267,Prof. Paul Langevin,0,Honorary President,President,Students' Anti-War Movement,,1938,,,,,,French
7268,Prof. Abel Rey,0,Director,Director,International Centre for Synthesis,,1936,,,1938,,,
7269,Henri Clerc,0,Vice President,Vice President,Universal Theatre Society,,1936,,,,,,
7270,Jules Romains,0,President,President,Universal Theatre Society,,1936,,,,,,
7271,Brémond-Philbée,-1,Treasurer,Treasurer,Universal Theatre Society,,1936,,,,,,
7272,Prof. U. Cassina,-1,Vice Director,Vice President,,,1936,,,,,,
7273,E. Sylvia Pankhurst,1,Vice Director,Vice President,,,1936,,,,,,
7274,D. Szilagyi,-1,Vice Director,Vice President,,,1936,,,,,,
7275,Prof. M. Gliozzi,-1,Secretary,Secretary,,,1936,,,,,,
7276,Dr. Eduard Pachtmann,0,Acting Secretary,Secretary,World Union of Jewish Students,,1929,,,1936,,,
7277,Alexander Teich,0,Secretary,Secretary,World Union of Jewish Students,,1936,,,1938,,,
7277,Alexander Teich,0,Member of the Assembly,Member,International Student Service,,1936,,,,,,
7278,R. A. von Lemm,-1,Secretary,Secretary,Kosmoglott: International Language Society,,1936,,,,,,
7279,Hélène Terras,1,Treasurer,Treasurer,Kosmoglott: International Language Society,,1936,,,,,,
7280,Prof. Dr. Léopold Leau,0,Honorary President,President,Union for the International Language (IDO),,1936,,,,,,
7281,Petrus Eriksson,0,President,President,Union for the International Language (IDO),,1936,,,,,,
7282,Dr. Lev Sychrava,0,President,President,International Conference of Associations of Disabled and Other Ex-Service Men,,1936,,,1938,,,
7282,Dr. Lev Sychrava,0,Resigning President,President,International Conference of Associations of Disabled and Other Ex-Service Men,,1938,,,,,,
7284,O. Jensen,0,President,President,Labour Wireless International,,1936,,,,,,
7286,A. Pleysier,-1,Secretary,Secretary,Labour Wireless International,,1936,,,,,,
7287,Jozsef Csatkai,0,Vice President,Vice President,Union for the International Language (IDO),,1936,,,,,,
7289,Eckard,1,Officer,Officer,International Committee of Schools for Social Work,,1936,,,1938,,,
7289,Eckard,1,Officer,Officer,International Committee of Schools for Social Work,,1938,,,,,,
7290,Hans Cornioley,0,Treasurer,Treasurer,Union for the International Language (IDO),,1936,,,,,,
7291,Dr. A. A. Brill,-1,Vice President,Vice President,International Psycho-Analytical Association,,1936,,,,,,
7292,Heinz Jacob,0,Secretary General,Secretary General,Union for the International Language (IDO),,1936,,,,,,
7293,J. Warren Baxter,0,Adjoint Secretary,Secretary,Union for the International Language (IDO),,1936,,,,,,
7294,Sigvard Qaarfood,0,President,President,Union for the International Language (IDO),,1936,,,,,,
7295,Dr. Luther A. Weigle,0,President de séance ,President,World's Sunday School Association,,1936,,,,,,
7296,Dr. Edward Glover,0,Secretary General,Secretary General,International Psycho-Analytical Association,,1936,,,,,,
7297,Dr. Philippe Sarasin,0,Treasurer,Treasurer,International Psycho-Analytical Association,,1936,,,,,,
7298,Janis Roze,0,Secretary,Secretary,Union for the International Language (IDO),,1936,,,1938,,,
7299,de Souza-Dantas,0,Member,Member,International Committee for the Diffusion of Artistic and Literary Works by the Cinematograph,,1936,,,,,,
7300,E. Bergonier,-1,Secretary General,Secretary General,International Committee of the Union of Bondholders,,1936,,,,,,
7302,Comte Pignatti di Custoza,0,Member,Member,International Committee for the Diffusion of Artistic and Literary Works by the Cinematograph,,1936,,,,,,Italian
7302,Comte Pignatti di Custoza,0,Member of the Executive Committee,Member of a Committee,International Academy of Diplomacy,,1936,,,,,,Italian
7311,Zeuceano,0,Member,Member,International Committee for the Diffusion of Artistic and Literary Works by the Cinematograph,,1936,,,,,,
7312,Paul Bénazet,0,Member,Member,International Committee for the Diffusion of Artistic and Literary Works by the Cinematograph,,1936,,,,,,
7313,J. Kuhn,0,Member,Member,International Committee for the Diffusion of Artistic and Literary Works by the Cinematograph,,1936,,,,,,
7317,Master of Sempill,0,Vice President,Vice President,International Committee for the Study of Gliding,,1931,,,,,,
7318,Dr. Krans,0,Member,Member,International Committee for the Diffusion of Artistic and Literary Works by the Cinematograph,,1936,,,,,,
7319,Edhem Hamdy,0,Member,Member,International Committee for the Diffusion of Artistic and Literary Works by the Cinematograph,,1936,,,,,,
7320,Léon Cotnareano,0,Member,Member,International Committee for the Diffusion of Artistic and Literary Works by the Cinematograph,,1936,,,,,,
7321,Charles Burguet,0,Technical Secretary,Secretary,International Committee for the Diffusion of Artistic and Literary Works by the Cinematograph,,1936,,,,,,
7322,Salabert,-1,Counsellor,Counsellor,International Committee for the Diffusion of Artistic and Literary Works by the Cinematograph,,1936,,,,,,
7323,A. Rottmann,-1,Honorary Judicial Counsellor,Counsellor,International Committee for the Diffusion of Artistic and Literary Works by the Cinematograph,,1936,,,,,,
7324,A. Arrue,0,Vice President,Vice President,International Commission on Agricultural Engineering,,1936,,,,,,
7325,Sabatier,-1,Adjoint Secretary,Secretary,International Committee for the Diffusion of Artistic and Literary Works by the Cinematograph,,1936,,,,,,
7326,G.  Coupan,0,Vice President,Vice President,International Commission on Agricultural Engineering,,1936,,,,,,
7327,E.  Diserens,0,Vice President,Vice President,International Commission on Agricultural Engineering,,1936,,,,,,
7328,A.  Micheli,0,Vice President,Vice President,International Commission on Agricultural Engineering,,1936,,,,,,
7329,Prof. van Everdingen,-1,Corresponding Member,Member,International Committee for the Study of Gliding,,1936,,,1938,,,
7330,Prof. Dr. Idrac,-1,Corresponding Member,Member,International Committee for the Study of Gliding,,1936,,,1938,,,
7331,Prof. Dr. Schmidt,-1,Corresponding Member,Member,International Committee for the Study of Gliding,,1936,,,1938,,,
7332,A. Moreau,0,Secretary-Treasurer,Secretary,International Commission on Agricultural Engineering,,1936,,,,,,
7333,Sir Gilbert Walker,0,Corresponding Member,Member,International Committee for the Study of Gliding,,1936,,,1938,,,
7334,Prof. Dr. Wehrlé,-1,Corresponding Member,Member,International Committee for the Study of Gliding,,1936,,,1938,,,
7335,Prof. van Duyse,-1,Secretary General,Secretary General,International Association for the Prevention of Blindness,,1936,,,,,,
7336,Prof. Witoszynski,-1,Corresponding Member,Member,International Committee for the Study of Gliding,,1936,,,1938,,,
7337,Bonomi,-1,Vice President,Vice President,International Committee for the Study of Gliding,,1936,,,,,,
7338,Albertus Septer,0,Vice President,Vice President,International Union of Civil Register Officials ,,1936,,,,,,
7339,Dr. H. Schütte,-1,Secretary General,Secretary General,International Committee for the Study of Gliding,,1936,,,,,,
7340,Dr. Ernst Springer,0,President,President,International Federation of Modern Language Teachers,,1936,,,1938,,,
7341,Prof. Dr. A. Voill,0,Secretary General,Secretary General,International Federation of Modern Language Teachers,,1936,,,1938,,,
7342,Dr. Bauer Jokl,1,Vice Chairman,Vice President,Medical Women's International Association,,1936,,,,,,
7343,Dr. Doris Odlum,1,Vice Chairman,Vice President,Medical Women's International Association,,1936,,,,,,
7344,Dr. Margaret Balfour,1,Vice Chairman,Vice President,Medical Women's International Association,,1936,,,,,,
7345,R. C. Demachy,-1,General Treasurer,Treasurer,International Association for the Prevention of Blindness,,1936,,,,,,
7348,Dr. A. Churchill,-1,Adjoint Secretary General,Secretary General,International Association for the Prevention of Blindness,,1936,,,,,,
7349,Lindemanns,0,Librarian,Librarian,International Commission for Instruction in Agriculture,,1936,,,,,,
7350,Prof. von Szily,-1,Member of the Executive Committee,Member of a Committee,International Association for the Prevention of Blindness,,1936,,,,,,
7351,Dr. Roffo,-1,Member of the Executive Committee,Member of a Committee,International Association for the Prevention of Blindness,,1936,,,,,,
7352,Prof. Britto,-1,Member of the Executive Committee,Member of a Committee,International Association for the Prevention of Blindness,,1936,,,,,,
7353,Prof. Henning Roenne,-1,Member of the Executive Committee,Member of a Committee,International Association for the Prevention of Blindness,,1936,,,,,,
7354,Dr. El-Maziny,-1,Member of the Executive Committee,Member of a Committee,International Association for the Prevention of Blindness,,1936,,,,,,
7355,Dr. Walter Leaf,0,President,President,International Institute of Commerce,,1925,,,1929,,,
7355,Dr. Walter Leaf,0,President,President,International Chamber of Commerce,,1925,,,1936,,,
7356,Dr. Pierre Béhague,0,President,President,Permanent International Commission for First Aid on Roads,,1931,,,,,,
7357,Prof. Marquez,-1,Member of the Executive Committee,Member of a Committee,International Association for the Prevention of Blindness,,1936,,,,,,
7358,Pierre  de Bernonville,0,Secretary,Secretary,Permanent International Commission for First Aid on Roads,,1931,,,,,,
7359,Dr. Arthur Ferguson MacCallan,0,Member of the Executive Committee,Member of a Committee,International Association for the Prevention of Blindness,,1936,,,,,,
7359,Dr. Arthur Ferguson MacCallan,0,President,President,International League for the Campaign Against Trachoma,,1936,,,,,,
7360,Henri Le Boeuf,0,Vice President,Vice President,International Concert Federation,,1936,,,,,,
7361,Prof. Asher Hobson,0,Vice President,Vice President,International Federation of Technical Agriculturists,,1936,,,,,,
7362,Dr. Weber,0,Vice President,Vice President,International Federation of Technical Agriculturists,,1936,,,,,,
7363,Georg Chlebaroff,0,Member,Member,International Federation of Technical Agriculturists,,1936,,,,,,
7364,Djordjevitch Voislav,0,Member,Member,International Federation of Technical Agriculturists,,1936,,,,,,
7365,Livio Gaetani di Laurenzana,0,Member,Member,International Federation of Technical Agriculturists,,1936,,,,,,
7367,Jurgis Kriksciunas,0,Member,Member,International Federation of Technical Agriculturists,,1936,,,,,,
7369,J. Magi,-1,Member,Member,International Federation of Technical Agriculturists,,1936,,,,,,
7370,Erica Butler Bowdon,1,Representative,Representative,Open Door International for the Economic Emancipation of the Woman Worker,,1936,,,,,,
7370,Erica Butler Bowdon,1,Honorary Treasurer,Treasurer,Open Door International for the Economic Emancipation of the Woman Worker,,1938,,,,,,
7371,Dr. Guido Boni,0,Secretary General,Secretary General,International Concert Federation,,1936,,,,,,
7372,Henri-Victor Mosseri,0,Member,Member,International Federation of Technical Agriculturists,,1936,,,,,,
7373,Prof. Trantas,-1,Member of the Executive Committee,Member of a Committee,International Association for the Prevention of Blindness,,1936,,,,,,
7374,V. Pasareanu,-1,Member,Member,International Federation of Technical Agriculturists,,1936,,,,,,
7376,Eugène Rouart,0,Member,Member,International Federation of Technical Agriculturists,,1936,,,,,,
7377,Howard L. Trueman,0,Member,Member,International Federation of Technical Agriculturists,,1936,,,,,,
7378,Prof. Maggiore,-1,Member of the Executive Committee,Member of a Committee,International Association for the Prevention of Blindness,,1936,,,,,,
7379,Dr. Shinobu Ishihara,0,Member of the Executive Committee,Member of a Committee,International Association for the Prevention of Blindness,,1936,,,,,,
7381,Prof. Zeeman,-1,Member of the Executive Committee,Member of a Committee,International Association for the Prevention of Blindness,,1936,,,,,,
7382,Prof. Szymanski,-1,Member of the Executive Committee,Member of a Committee,International Association for the Prevention of Blindness,,1936,,,,,,
7383,G. Theunis,-1,President,President,International Conferences of Catholic Employers' Association,,1936,,,1938,,,
7384,Prof. Dr. Nordenson,-1,Member of the Executive Committee,Member of a Committee,International Association for the Prevention of Blindness,,1936,,,,,,
7385,Prof. Léopold Binental,0,Member of a Committee,Member of a Committee,International Concert Federation,,1936,,,,,,
7386,Dr. Alex. Kunosi,0,Vice President,Vice President,International University Federation for the League of Nations,,1936,,,1938,,,
7387,Erling Kristiansen,0,Secretary General,Secretary General,International University Federation for the League of Nations,,1936,,,1938,,,
7387,Erling Kristiansen,0,Member of the Assembly,Member,International Student Service,,1938,,,,,,
7387,Erling Kristiansen,0,President,President,International University Federation for the League of Nations,,1938,,,,,,
7388,Désiré Defauw,1,Member of a Committee,Member of a Committee,International Concert Federation,,1936,,,,,,
7389,Marcel Girardin,0,Delegate,Delegate,International University Federation for the League of Nations,,1936,,,1938,,,
7394,Wahlmann,1,Member of the Executive Committee,Member of a Committee,International Federation of Teachers' Associations,,1936,,,1938,,,
7395,Molnar,0,Member of the Executive Committee,Member of a Committee,International Federation of Teachers' Associations,,1936,,,1938,,,
7396,Lylik,0,Member of the Executive Committee,Member of a Committee,International Federation of Teachers' Associations,,1936,,,1938,,,
7397,Toni,-1,Member of the Executive Committee,Member of a Committee,International Federation of Teachers' Associations,,1936,,,,,,
7398,me de Oliveira Fernandes Pinheiro,-1,Member of the Executive Committee,Member of a Committee,International Federation of Teachers' Associations,,1936,,,1938,,,
7399,Linda P. Littlejohn,1,President,President,Equal Rights International,,1936,,,,,,
7400,K. Popprova-Molinkova,1,Vice President,Vice President,Equal Rights International,,1936,,,,,,
7401,Anna Szelagowska,1,Vice President,Vice President,Equal Rights International,,1936,,,1938,,,
7401,Anna Szelagowska,1,Member of a Committee,Member of a Committee,International Women Suffrage Alliance,,1936,,,,,,
7401,Anna Szelagowska,1,League of Nations General Assembly Delegate,Representative,LoN General Assembly: Twelfth Ordinary Session of the Assembly,,,,,,,,
7402,Marthe Hekimi,1,Vice President,Vice President,Equal Rights International,,1936,,,,,,
7402,Marthe Hekimi,1,Honorary Treasurer,Treasurer,Equal Rights International,,1938,,,,,,
7403,Elsie Maitland,1,Honorary Secretary,Secretary,Equal Rights International,,1936,,,,,,
7404,E. N. Munns,-1,Vice President,Vice President,International Union of Forest Research Organisations,,1936,,,,,,
7405,Prof. E. Bourdelle,-1,Member of a Committee,Member of a Committee,International Office for the Protection of Nature,,1935,,,,,,
7406,P. Charles,0,Member of a Committee,Member of a Committee,International Office for the Protection of Nature,,1935,,,,,,
7407,Dr. L. Whyte,-1,Secretary General,Secretary General,Universal Negro Improvement Association and African Communities' League,,1936,,,,,,
7408,May Morris,1,High Chancellor,President,Universal Negro Improvement Association and African Communities' League,,1936,,,1938,,,
7409,Dr. H. Jaeger,-1,Vice President,Vice President,International Office of Chocolate and Cocoa Manufactures,,1936,,,,,,
7410,Prof. L. Ph. Le Cosquino de Bussy,0,Member of a Committee,Member of a Committee,International Office for the Protection of Nature,,1935,,,,,,
7411,Dr. A. Gruvel,0,Member of a Committee,Member of a Committee,International Office for the Protection of Nature,,1935,,,,,,
7412,Octave Monod,1,Vice President,Vice President,International Federation of University Women,,1936,,,1938,,,
7414,Dr. Erna Patzelt,1,Vice President,Vice President,International Federation of University Women,,1936,,,,,,
7415,R.H. Frederik C. Walcott,0,Member of a Committee,Member of a Committee,International Office for the Protection of Nature,,1935,,,,,,
7416,Prof. Dr. Bernice Brown Cron khit,0,Treasurer,Treasurer,International Federation of University Women,,1936,,,1938,,,
7417,Erica Holme,1,Secretary,Secretary,International Federation of University Women,,1936,,,,,,
7418,Dr. V.  van Straelen,0,Member of a Committee,Member of a Committee,International Office for the Protection of Nature,,1935,,,1938,,,
7418,Dr. V.  van Straelen,0,Vice Chairman,Vice President,International Office for the Protection of Nature,,1938,,,,,,
7418,Dr. V.  van Straelen,0,Executive Committee,Executive Committee,International Office for the Protection of Nature,,1938,,,,,,
7419,Dr. W. A. J. M.  van Waterschoot van der Gracht,0,Member of a Committee,Member of a Committee,International Office for the Protection of Nature,,1935,,,,,,
7421,Sachs,0,Vice President,Vice President,International Exhibitions Bureau,,1936,,,,,,
7422,Dr. W. Alter,-1,Honorary President,President,International Hospital Association,,1936,,,,,,
7423,Prof. Dr. Michael Siedlecki,0,Member of a Committee,Member of a Committee,International Office for the Protection of Nature,,1935,,,,,,
7423,Prof. Dr. Michael Siedlecki,0,Executive Committee,Executive Committee,International Office for the Protection of Nature,,1938,,,,,,
7424,Dr. J. C. Koningsberger,0,Member of a Committee,Member of a Committee,International Office for the Protection of Nature,,1935,,,,,,
7425,Quido Vetter,0,President,President,International Committee on the History of Sciences,,1936,,,,,,
7426,Eugene Hair,0,President,President,International Institute of Commerce,,1929,,,1936,,,
7427,Dr. P. König,-1,Member,Member,International Federation of Retail Grocers,,1936,,,,,,
7428,F. Lebbing,-1,Member,Member,International Federation of Retail Grocers,,1936,,,,,,
7429,Samuel Dickstein,0,Vice President,Vice President,International Committee on the History of Sciences,,1936,,,,,,
7430,Dr. H. Cottier,-1,Secretary,Secretary,International Federation of Retail Grocers,,1936,,,,,,
7431,R. Keller,-1,Secretary,Secretary,International Federation of Retail Grocers,,1936,,,,,,
7432,Arnold Reymond,0,Vice President,Vice President,International Committee on the History of Sciences,,1936,,,,,,
7433,Henry E. Sigerist,0,Vice President,Vice President,International Committee on the History of Sciences,,,,,,,,
7434,Dr. von Deschwanden,-1,President,President,International Hospital Association,,1936,,,,,,
7437,Hoda Charaoui,1,Vice President,Vice President,International Women Suffrage Alliance,,1936,,,1938,,,
7437,Hoda Charaoui,1,Fourth Vice-President,Vice President,International Women Suffrage Alliance,,1938,,,,,,
7438,E. H. Piepers,-1,Treasurer,Treasurer,International Women Suffrage Alliance,,1936,,,,,,
7439,Dr. Pulcher,-1,Substitute,Substitute,International Hospital Association,,1936,,,,,,
7440,Milena Atanatskovitch,1,Member of a Committee,Member of a Committee,International Women Suffrage Alliance,,1936,,,,,,
7441,Latife Bekir,1,Member of a Committee,Member of a Committee,International Women Suffrage Alliance,,1936,,,1938,,,
7442,W. H. Fulweiler,0,Vice Chairman,Vice President,New International Association for the Testing of Materials,,1936,,,,,,
7443,Marie Ginsberg,1,Member of a Committee,Member of a Committee,International Women Suffrage Alliance,1894,1936,,,,,,Polish
7443,Marie Ginsberg,1,LoN Assistant Librarian,LoN Second Division,LoN Library,1894,1920,11,11,1940,5,17,Polish
7444,Ingeborg Hansen,1,Member of a Committee,Member of a Committee,International Women Suffrage Alliance,,1936,,,,,,
7445,Prof. Dr. Portevin,0,Vice Chairman,Vice President,New International Association for the Testing of Materials,,1936,,,,,,
7446,D. Ivanova,1,Member of a Committee,Member of a Committee,International Women Suffrage Alliance,,1936,,,,,,
7447,Prof. Dr. P. Goerens,0,Vice Chairman,Vice President,New International Association for the Testing of Materials,,1936,,,1938,,,
7448,Sidney Lamb,0,Secretary General-Treasurer,Secretary General,International Hospital Association,,1936,,,,,,
7449,Bertha Lutz,1,Member of a Committee,Member of a Committee,International Women Suffrage Alliance,,1936,,,,,,
7450,Alison Neilans,1,Member of a Committee,Member of a Committee,International Women Suffrage Alliance,,1936,,,,,,
7451,Dhanvanthi Rama Rau,1,Member of a Committee,Member of a Committee,International Women Suffrage Alliance,,1936,,,,,,
7452,Bessie Rischbieth,1,Member of a Committee,Member of a Committee,International Women Suffrage Alliance,,1936,,,,,,
7452,Bessie Rischbieth,1,League of Nations General Assembly Delegate,Representative,"LoN General Assembly: Sixteenth Ordinary Session of the Assembly, part one",,,,,,,,
